rec_id,category_name,guideline_name,guideline_year,class,level,evidence_first_authors,rec_text_verbatim
87,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,B,"[""Hammond"", ""Coelho""]","Patients operated on for an abdominal aortic aneurysm with new onset or worsening of lower limb ischaemia are recommended immediate evaluation of graft related problems, such as limb kinking or occlusion."
88,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,III,C,"[""Perini"", ""Bianchini""]","For patients treated by endovascular abdominal aortic aneurysm repair who present with asymptomatic non-obstructive mural thrombus formation limited to the main body of stent graft, intervention or escalation of antithrombotic therapy is not indicated."
89,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIb,C,"[""Perini"", ""Russell""]","Patients treated by endovascular abdominal aortic aneurysm repair who present with symptomatic, evolving, or haemodynamically significant thrombus formation inside the stent graft may be considered for individual intervention or escalation of antithrombotic therapy."
90,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,B,"[""Argyriou"", ""Li"", ""Khalid"", ""Janko""]",Patients with aortic graft or stent graft infection should be considered for radical treatment with complete graft or stent graft explantation as first line treatment. **Class** IIa
91,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Colacchio"", ""Weiss"", ""Schaefers""]","In patients with abdominal aortic aneurysm after endovascular repair and suspected aortoenteric fistula, an emergency computed tomography angiography or endoscopy should be considered, in order to confirm the diagnosis and guide further treatment. **Class** IIa"
92,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIb,C,"[""Janko"", ""Gavali""]","For patients undergoing complete explantation of an infected aortic graft or stent graft, extra-anatomic reconstruction may be considered an alternative repair modality in frail patients, in cases with extensive infections, or with graft enteric fistula."
93,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Argyriou"", ""Smeds"", ""Li"", ""Caradu""]","For selected high risk patients with aortic graft or stent graft infection, conservative and/or palliative options should be considered."
94,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIb,C,"[""Janko"", ""Simmons"", ""Gavali""]","For selected high risk patients with an isolated (localised) aortic graft or stent graft infection, less radical options than radical explantation, may be considered."
95,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Gavali"", ""Puges"", ""Janko""]","For patients with aorta or graft enteric fistula, adjuvant antifungal therapy should be considered, until fungal infection has been properly investigated."
96,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Gavali"", ""Charlton-Ouw"", ""Janko""]","For patients treated for aortic graft or stent graft infection deemed at high risk of re-infection or when complete graft removal is not achieved, long term culture specific antibiotic therapy should be considered."
97,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,C,"[""Consensus""]","For patients with an aortic prosthesis presenting with gastrointestinal bleeding, prompt assessment to identify a possible graft enteric fistula is recommended."
98,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIb,C,"[""Mauriac""]","For patients with graft enteric fistula and bleeding, staged endovascular stent grafting as a bridge to open surgery may be considered."
99,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,C,"[""Mauriac""]","For patients undergoing open repair of graft enteric fistula, assessment and management of the enteric defect by a gastrointestinal surgeon should be considered."
100,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Regnier""]","For patients treated for abdominal aortic aneurysm who are distressed by post-operative new onset sexual dysfunction, referral to specialised teams should be considered."
101,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Consensus""]","For patients with para-anastomotic aneurysm formation after previous abdominal aortic aneurysm repair, infection as the underlying cause should be considered."
102,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Gallitto""]","For patients with non-infectious para-anastomotic aneurysm formation after previous abdominal aortic aneurysm repair, endovascular repair should be considered preferentially."
103,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,B,"[""Antoniou"", ""Schlösser"", ""Doumenc"", ""Budtz-Lilly"", ""May""]","Patients with Type 1 endoleak after endovascular abdominal aortic aneurysm repair are recommended for prompt re-intervention to achieve a seal, primarily by endovascular means."
104,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIb,C,"[""Budtz-Lilly"", ""Gonçalves"", ""Baderkhan"", ""Geraedts""]","Patients with compromised sealing zones\* without visible endoleak after endovascular abdominal aortic aneurysm repair may be considered for intervention to improve the seal, primarily by endovascular means."
105,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Dousset"", ""Martin"", ""Wang"", ""Dias"", ""Falkensammer"", ""Budtz-Lilly"", ""Perrin"", ""Juszczak""]","For patients with a compromised proximal seal\* after endovascular abdominal aortic aneurysm repair, proximal extension with fenestrated and branched devices should be considered in preference to other endovascular techniques."
106,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Dousset"", ""Martin"", ""Wang"", ""Dias"", ""Falkensammer"", ""Budtz-Lilly"", ""Perrin"", ""Juszczak""]","For selected patients with a compromised proximal seal\* after endovascular abdominal aortic aneurysm repair, elective open conversion may be considered as an alternative to complex endovascular interventions, provided the surgical risk is acceptable."
107,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Sidloff"", ""Madigan"", ""Wu"", ""Mulay"", ""Ultee"", ""Dijkstra"", ""Mansukhani""]","Secondary intervention for a Type 2 endoleak after endovascular abdominal aortic aneurysm repair should only be considered in the presence of significant aneurysm sac growth (> 10 mm compared with baseline or with the smallest diameter during follow up using the same imaging modality and measurement method), primarily by endovascular means, provided alternative causes including Type 1 or 3 endoleaks have been excluded."
108,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIb,C,"[""Dias"", ""Goudketting"", ""Madigan"", ""Wu"", ""Ultee""]","Patients with persistent aneurysm growth after endovascular aneurysm repair should be considered for secondary intervention to treat Type 2 endoleak using endovascular means with coiled trajectory planning are superior to standard techniques. Different embolic agents can be used, with the most frequent being coils of different types, alone or in combination with liquid embolic agents (ethylene vinyl alcohol). While the latter seems more effective, the actual value in arresting growth and preventing rupture remains unclear. A recent publication about the safety and efficacy of transarterial liquid embolisation, noted that up to one quarter of patients suffered peri-operative complications and the endoleak was eliminated in less than half. A recent publication suggests that treatment success can be significantly improved by using intra-operative CUS combined with cone beam CT for guidance during translumbar embolisation."
109,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,C,"[""Maleux"", ""Schloesser"", ""Kwon"", ""Lowe"", ""Perini""]","For patients with Type 3 endoleak after endovascular abdominal aortic aneurysm repair, prompt re-intervention is recommended, primarily by endovascular means."
110,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Schloesser"", ""Busseman"", ""Perini""]","Patients with significant aneurysm sac growth (>10 mm compared with baseline or with the smallest diameter during follow up using the same imaging modality and measurement method) after endovascular abdominal aortic aneurysm repair, without visible endoleak on standard imaging, should be considered for further diagnostic evaluation with alternative imaging modalities to exclude the presence of an occult endoleak or infection."
111,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Schloesser"", ""Busseman"", ""Perini""]","Patients with significant aneurysm sac growth (> 10 mm compared with baseline or with the smallest diameter during follow up using the same imaging modality and measurement method) after endovascular abdominal aortic aneurysm repair, without visible endoleak after multimodality imaging, should be considered for stent graft relining or conversion to open surgical repair."
112,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIb,C,"[""Serizawa"", ""Diwan"", ""Chaer""]",Patients who have undergone open surgical repair for abdominal aortic aneurysm may be considered for imaging follow up of the entire aorta and peripheral arteries every five years.
113,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,B,"[""Karthikesalingam"", ""Gonçalves"", ""Baderkhan"", ""Geraedts""]","Patients who have undergone endovascular abdominal aortic aneurysm repair are recommended early post-operative imaging (within 30 days) using computed tomography angiography, to assess the presence of endoleak, component overlap and sealing zone length. "
114,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Gonçalves"", ""Baderkhan"", ""Geraedts"", ""Patel"", ""Antoniou""]",Patients who have been stratified as low risk of complications\* based on early post-operative computed tomography angiography should be considered for low frequency imaging follow up during the first five years. 
115,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,B,"[""Patel"", ""Geraedts"", ""Mik"", ""Grima"", ""Wanken""]","Patients who have undergone endovascular abdominal aortic aneurysm repair are recommended for long term imaging follow up (regardless of initial risk stratification), to detect late complications and identify late device failure and disease progression. "
116,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIb,C,"[""Lancaster"", ""Ulug"", ""Cambria"", ""Hansen"", ""Piffaretti""]","Patients with complex abdominal aortic aneurysms may be considered for elective repair at a diameter of 55 mm in men and 50 mm in women, taking into account fitness for repair, aneurysm anatomy, and patient preferences."
117,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Mastracci"", ""Bertoglio"", ""Spath""]","For patients undergoing endovascular repair of complex abdominal aortic aneurysms, consideration should be given to limiting the aortic coverage to reduce the risk of spinal cord ischaemia, however without compromising the proximal sealing zone. |"
118,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,B,"[""Ruiter"", ""Doelare""]","During endovascular aortic repair of complex abdominal aortic aneurysms, the use of intra-operative image fusion should be considered, to reduce radiation exposure, contrast volume, and operating time."
119,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIb,C,"[""Tenorio""]","During endovascular repair of complex abdominal aortic aneurysms, the use of on table cone beam computed tomography imaging for completion control may be considered."
120,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Patel"", ""Antoniou"", ""Doonan""]","For patients with a complex abdominal aortic aneurysm and standard surgical risk, open or endovascular repair should be considered based on patient fitness, anatomy, and patient preference."
121,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Patel"", ""Jones"", ""Antoniou"", ""Doonan"", ""Caradu""]","For patients with a complex abdominal aortic aneurysm and high surgical risk, endovascular repair with fenestrated and branched technologies should be considered as first line therapy."
122,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Donas"", ""Taneva"", ""Scali""]","Endovascular repair for a complex abdominal aortic aneurysm using parallel graft techniques should only be considered as an option in the emergency setting, or as a bailout, and ideally be restricted to 2 chimneys."
123,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,III,C,"[""Qamhawi"", ""Prendes"", ""Krievins"", ""Barleben"", ""Mathlouthi""]","For patients with a complex abdominal aortic aneurysm, use of new techniques and concepts is not recommended in routine clinical practice and should be limited to studies approved by research ethics committees, until adequately evaluated."
124,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,III,C,"[""Moulakakis"", ""Tshomba"", ""Rosset""]","Hybrid repair, by means of visceral and renal artery re-routing (bypassing) combined with endovascular exclusion of the aneurysm, is not recommended as the first line treatment for complex abdominal aortic aneurysm."
125,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Jongkind"", ""Dubois"", ""Köksoy"", ""Lemaire"", ""Yeung""]","For patients undergoing open repair of a complex abdominal aortic aneurysm with a suprarenal clamp time > 25 minutes, cold renal perfusion should be considered."
126,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Consensus""]","For patients undergoing endovascular repair of a complex abdominal aortic aneurysm a strategy to preserve renal function by dose reduction of iodine contrast media, withdrawal of nephrotoxic drugs and ensuring adequate hydration should be considered."
127,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Spanos"", ""Torrealba""]","For endovascular repair of a complex abdominal aortic aneurysm, preservation of large accessory renal arteries (>4 mm) should be considered."
128,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIb,C,"[""Consensus""]","For patients undergoing open or endovascular repair of a complex abdominal aortic aneurysm, a policy of reactive (rescue) cerebrospinal fluid drainage may be considered preferable over routine prophylactic cerebrospinal fluid drainage."
129,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Mayer"", ""Gouveia"", ""Taneva"", ""Konstantinou"", ""Koblet"", ""Latz""]","For patients with a ruptured complex abdominal aortic aneurysm (or who are deemed urgent for any other reason), open surgical repair or endovascular repair (with off the shelf branched stent graft, physician modified endograft, in situ fenestrations, or parallel grafts) should be considered based on patient status, anatomy, and patient preferences."
130,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,C,"[""Consensus""]","After endovascular treatment for a complex abdominal aortic aneurysm, long term imaging surveillance is recommended; with computed tomography angiography within 30 days and one year and thereafter individualised."
131,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIb,C,"[""Gargiulo"", ""Perini"", ""Heneghan""]","After endovascular treatment for a complex abdominal aortic aneurysm, duplex ultrasound surveillance may be considered as an alternative to continued computed tomography angiography surveillance after the first post-operative year in selected patients."
132,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIb,C,"[""Consensus""]",Patients deemed at risk of bridging stent patency failure after endovascular treatment for complex abdominal aortic aneurysm may be considered for dual antiplatelet therapy in the early post-operative period.
133,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Consensus""]",Patients with target vessel obstruction after complex abdominal aortic aneurysm repair should be considered for prompt evaluation for possible revascularisation.
134,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Steenberge""]","For patients with an iliac artery aneurysm (common iliac artery, internal iliac artery, and external iliac artery, or combination thereof), imaging surveillance using ultrasound should be considered; every three years for aneurysms 20-24 mm in diameter, every two years for aneurysms 25 — 29 mm in diameter, and yearly for aneurysms ≥ 30 mm, taking into account life expectancy, suitability for future repair, concomitant aortic dilatation, and patient preferences."
135,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Charisis"", ""Laine"", ""Krupski"", ""Chaer"", ""Steenberge"", ""Huang"", ""Jalalzadeh"", ""Fossaceca"", ""Kasirajan"", ""Kobe""]","Patients with an iliac artery aneurysm (common iliac artery, internal iliac artery, and external iliac artery, or combination thereof) should be considered for elective repair at a diameter of 40 mm."
136,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,B,"[""Buck"", ""Yang"", ""Illuminati"", ""Giaquinta"", ""Kouvelos""]",The choice of surgical technique for iliac artery aneurysm repair should be considered based on individual patient and lesion characteristics.
137,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,C,"[""Bosanquet"", ""Jean-Baptiste""]",Preserving blood flow to at least one internal iliac artery during open surgical and endovascular repair of iliac artery aneurysms is recommended.
138,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,C,"[""Jean-Baptiste"", ""Bosanquet""]","For patients undergoing common iliac artery aneurysm repair in whom internal iliac artery embolisation or ligation is necessary, occlusion of the proximal main stem of the vessel is recommended if technically feasible, to preserve the distal collateral circulation to the pelvis."
139,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,C,"[""Sörelius"", ""Udinbatanrongphan""]","The diagnosis of a mycotic abdominal aortic aneurysm is recommended to be based on a combination of clinical, laboratory, and imaging parameters."
140,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,C,"[""Sörelius"", ""Shirasu""]","Patients with a suspected mycotic abdominal aortic aneurysm are recommended for treatment with intravenous antibiotics; empirical antibiotic treatment should cover Staphylococcus aureus and Salmonella species, and as soon as cultures have been obtained, treatment should be targeted empirically according to the results of cultures. Continued empirical treatment in cases with negative cultures."
141,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,C,"[""Consensus""]","Prompt surgical treatment of mycotic abdominal aortic aneurysms is recommended, irrespective of aneurysm size, due to the high rupture risk."
142,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,C,"[""Consensus""]","Patients with mycotic abdominal aortic aneurysms are recommended to be referred to high volume vascular surgical centres, for multidisciplinary management."
143,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Sörelius"", ""Shirasu"", ""Hosaka""]",The choice of surgical technique for the treatment of a mycotic abdominal aortic aneurysm should be considered based on individual patient and lesion characteristics.
144,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Sörelius""]","Patients who have undergone mycotic abdominal aneurysm repair should be considered for an individualised postoperative antibiotic regimen and surveillance strategy, based on patient factors, microbiology, and the surgical technique used."
145,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,III,C,"[""Consensus""]","When measuring the diameter of inflammatory abdominal aortic aneurysms to determine the indication for repair, the peri-aortic inflammation or wall oedema should not be included."
146,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Paravastu"", ""Vaglio"", ""Bilt"", ""Skeik""]","All patients with symptomatic inflammatory abdominal aortic aneurysms should be considered for medical anti-inflammatory treatment, with corticosteroids being the initiation therapy of choice."
147,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Stone""]","Patients with an inflammatory abdominal aortic aneurysm should be considered for repair at an aneurysm diameter of 55 mm, with endovascular repair in preference to open surgical repair if the anatomy is suitable."
148,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Consensus""]","Patients with an uncomplicated\* penetrating aortic ulcer, isolated dissection, or intramural haematoma of the abdominal aorta should be considered for conservative management with best medical treatment and continued surveillance."
149,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Consensus""]","Patients with a pseudoaneurysm or complicated\* penetrating aortic ulcer, isolated dissection, or intramural haematoma on the abdominal aorta should be considered for surgical treatment, preferably by endovascular means."
150,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIb,C,"[""Consensus""]","Early surgical treatment (open or endovascular) may be considered for penetrating aortic ulcer and saccular abdominal aortic aneurysms, with a lower diameter threshold for elective repair than for a standard fusiform abdominal aortic aneurysm."
151,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,III,C,"[""Martin"", ""Maxwell"", ""Kumar""]","Patients with an abdominal aortic aneurysm and concomitant cancer are not recommended a different treatment threshold (diameter) for prophylactic aneurysm repair compared with other cancer, including cases of synchronous cancer."
152,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Kouvelos"", ""Kumar""]","Patients with a large or symptomatic abdominal aortic aneurysm with an indication for repair and concomitant malignancy should be considered for a staged surgical approach, with endovascular repair first, to allow for treatment of the malignancy with minimal delay."
153,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""al"", ""Felder""]",Patients with concomitant cancer should be considered for prolonged low molecular weight heparin prophylaxis for up to four weeks after abdominal aortic aneurysm repair.
154,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,C,"[""Linde"", ""Brown""]","Patients with an abdominal aortic aneurysm with a suspected underlying genetic cause, such as early onset (< 60 years) or positive family history of aneurysmal disease, or with physical features associated with monogenetic syndromes, are recommended for genetic evaluation."
155,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,C,"[""Consensus""]",Referral to a multidisciplinary aortic team at a highly specialised centre is recommended to manage patients with aortic disorder suspected to have an underlying genetic cause.
156,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,B,"[""Ong"", ""Baderkhan""]",Patients with vascular Ehlers-Danlos syndrome are recommended prophylactic treatment with celiprolol.
157,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,C,"[""Consensus""]","In young patients with suspected connective tissue disorders and an abdominal aortic aneurysm, open surgical repair is recommended as first option."
158,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,C,"[""Consensus""]","For patients with abdominal aortic aneurysms with an underlying genetic cause, the threshold diameter for considering repair should be individualised, depending on the underlying genetics and anatomy."
159,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,B,"[""Machin""]","Shared decision making should be facilitated during conversations around abdominal aortic aneurysm screening, surveillance and the management of large asymptomatic abdominal aortic aneurysms being considered for repair."
160,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,A,"[""Knops"", ""Stubenrouch"", ""Eid""]",Use of decision support tools to assist patients in their decisions about the management of abdominal aortic aneurysms being considered for repair should be considered. 
